pair_id,actor,statement,repetition,intensity,happy_sample_id,sad_sample_id,condition_id,prompt,happy_verbalizer,sad_verbalizer,happy_token_ids,sad_token_ids,token_position,layer_index,layer,patch_site,patch_kind,baseline_happy_happy_token_logprob,baseline_happy_sad_token_logprob,baseline_sad_happy_token_logprob,baseline_sad_sad_token_logprob,baseline_happy_margin,baseline_sad_margin,patched_happy_target_happy_token_logprob,patched_happy_target_sad_token_logprob,patched_sad_target_happy_token_logprob,patched_sad_target_sad_token_logprob,patched_happy_target_margin,patched_sad_target_margin,happy_effect_toward_sad,sad_effect_toward_happy,counterfactual_effect,happy_direction,sad_direction,error
pair_0025,07,01,02,01,pair_0025_happy,pair_0025_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.67966079711914,-10.332443237304688,-13.698005676269531,-10.532861709594727,-3.347217559814453,-3.1651439666748047,-13.672609,-10.472791,-13.704147,-10.375824,-3.1998186,-3.3283234,-0.1473989486694336,-0.1631793975830078,-0.1552891731262207,False,False,
pair_0026,07,02,01,01,pair_0026_happy,pair_0026_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-19.61467742919922,-30.737966537475586,-19.64963150024414,-31.117761611938477,11.123289108276367,11.468130111694336,-19.642757,-30.595625,-19.621687,-31.28088,10.9528675,11.659193,0.17042160034179688,0.19106292724609375,0.1807422637939453,True,True,
pair_0026,07,02,01,01,pair_0026_happy,pair_0026_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.60994815826416,-10.115108489990234,-13.624924659729004,-10.090494155883789,-3.494839668273926,-3.534430503845215,-13.608336,-10.116994,-13.626423,-10.086149,-3.4913425,-3.5402737,-0.0034971237182617188,-0.005843162536621094,-0.004670143127441406,False,False,
pair_0027,07,02,02,01,pair_0027_happy,pair_0027_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-19.61467742919922,-30.737966537475586,-19.46010398864746,-30.61049461364746,11.123289108276367,11.150390625,-19.586105,-30.599396,-19.474722,-30.797394,11.01329,11.322672,0.10999870300292969,0.17228126525878906,0.14113998413085938,True,True,
pair_0027,07,02,02,01,pair_0027_happy,pair_0027_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.60994815826416,-10.115108489990234,-13.614143371582031,-10.085132598876953,-3.494839668273926,-3.529010772705078,-13.605414,-10.0128765,-13.618795,-10.170775,-3.5925379,-3.44802,0.09769821166992188,0.08099079132080078,0.08934450149536133,True,True,
pair_0028,08,01,01,01,pair_0028_happy,pair_0028_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-19.21111297607422,-30.385866165161133,-19.337305068969727,-29.873414993286133,11.174753189086914,10.536109924316406,-19.05592,-30.217012,-19.485315,-30.070478,11.161093,10.585163,0.013660430908203125,0.049053192138671875,0.0313568115234375,True,True,
pair_0028,08,01,01,01,pair_0028_happy,pair_0028_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.632410049438477,-10.484660148620605,-13.661446571350098,-10.318676948547363,-3.147749900817871,-3.3427696228027344,-13.713331,-10.4925785,-13.58667,-10.325165,-3.2207527,-3.2615051,0.07300281524658203,0.08126449584960938,0.0771336555480957,True,True,
pair_0029,08,01,02,01,pair_0029_happy,pair_0029_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-19.090290069580078,-29.843124389648438,-18.205841064453125,-29.775604248046875,10.75283432006836,11.56976318359375,-18.995554,-29.769651,-18.27765,-29.876642,10.774097,11.598991,-0.02126312255859375,0.02922821044921875,0.0039825439453125,False,True,
pair_0029,08,01,02,01,pair_0029_happy,pair_0029_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.723129272460938,-10.6427001953125,-13.607338905334473,-10.971047401428223,-3.0804290771484375,-2.63629150390625,-13.718527,-10.9253025,-13.606278,-10.661,-2.7932243,-2.9452782,-0.2872047424316406,-0.3089866638183594,-0.298095703125,False,False,
pair_0030,08,02,01,01,pair_0030_happy,pair_0030_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-19.58208656311035,-30.04201889038086,-19.051544189453125,-31.64741325378418,10.459932327270508,12.595869064331055,-19.613333,-30.152445,-19.037827,-31.486515,10.539112,12.4486885,-0.07917976379394531,-0.14718055725097656,-0.11318016052246094,False,False,
pair_0030,08,02,01,01,pair_0030_happy,pair_0030_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.716389656066895,-10.24145793914795,-13.64765739440918,-10.661131858825684,-3.4749317169189453,-2.986525535583496,-13.690148,-9.871597,-13.672396,-10.872093,-3.818551,-2.8003025,0.34361934661865234,0.18622303009033203,0.2649211883544922,True,True,
pair_0031,08,02,02,01,pair_0031_happy,pair_0031_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-19.663536071777344,-30.171628952026367,-19.438358306884766,-29.452043533325195,10.508092880249023,10.01368522644043,-19.713015,-29.93252,-19.4027,-29.667097,10.219505,10.264397,0.2885875701904297,0.25071144104003906,0.2696495056152344,True,True,
pair_0031,08,02,02,01,pair_0031_happy,pair_0031_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.716283798217773,-10.585205078125,-13.830690383911133,-11.043087005615234,-3.1310787200927734,-2.7876033782958984,-13.710861,-10.386741,-13.826109,-11.167725,-3.3241205,-2.6583843,0.19304180145263672,0.12921905517578125,0.16113042831420898,True,True,
pair_0032,09,01,01,01,pair_0032_happy,pair_0032_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-18.978130340576172,-30.18548011779785,-18.803878784179688,-29.471027374267578,11.20734977722168,10.66714859008789,-19.03542,-29.927906,-18.756262,-29.712307,10.892487,10.956045,0.3148632049560547,0.2888965606689453,0.3018798828125,True,True,
pair_0032,09,01,01,01,pair_0032_happy,pair_0032_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.75132942199707,-10.769329071044922,-13.700193405151367,-10.37718391418457,-2.9820003509521484,-3.323009490966797,-13.773106,-10.783385,-13.680444,-10.365186,-2.9897203,-3.315258,0.007719993591308594,0.00775146484375,0.007735729217529297,True,True,
pair_0033,09,01,02,01,pair_0033_happy,pair_0033_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-18.65671157836914,-30.16293716430664,-18.506855010986328,-29.776338577270508,11.5062255859375,11.26948356628418,-18.912863,-30.138462,-18.29835,-29.820341,11.225599,11.521992,0.2806262969970703,0.25250816345214844,0.2665672302246094,True,True,
pair_0033,09,01,02,01,pair_0033_happy,pair_0033_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.76148796081543,-11.268790245056152,-13.800262451171875,-10.933004379272461,-2.4926977157592773,-2.867258071899414,-13.721843,-11.294592,-13.833258,-11.006489,-2.4272509,-2.8267689,-0.06544685363769531,0.04048919677734375,-0.012478828430175781,False,True,
pair_0034,09,02,01,01,pair_0034_happy,pair_0034_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-19.135658264160156,-30.30453872680664,-19.11617088317871,-31.186275482177734,11.168880462646484,12.070104598999023,-19.216028,-30.397406,-19.034472,-31.05072,11.181377,12.016249,-0.0124969482421875,-0.05385589599609375,-0.033176422119140625,False,False,
pair_0034,09,02,01,01,pair_0034_happy,pair_0034_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.70888614654541,-10.056984901428223,-13.684521675109863,-9.953656196594238,-3.6519012451171875,-3.730865478515625,-13.698983,-9.947582,-13.693463,-10.052709,-3.751401,-3.6407547,0.09949970245361328,0.09011077880859375,0.09480524063110352,True,True,
pair_0035,09,02,02,01,pair_0035_happy,pair_0035_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-19.416297912597656,-31.158599853515625,-19.370147705078125,-31.450939178466797,11.742301940917969,12.080791473388672,-19.45814,-31.073381,-19.320286,-31.479698,11.615242,12.159412,0.1270599365234375,0.07862091064453125,0.10284042358398438,True,True,
pair_0035,09,02,02,01,pair_0035_happy,pair_0035_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.727614402770996,-10.293344497680664,-13.67684268951416,-10.3550443649292,-3.434269905090332,-3.321798324584961,-13.704377,-10.251308,-13.697599,-10.39776,-3.4530687,-3.299839,0.018798828125,0.021959304809570312,0.020379066467285156,True,True,
pair_0036,10,01,01,01,pair_0036_happy,pair_0036_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-19.279512405395508,-30.023704528808594,-19.180742263793945,-29.49976348876953,10.744192123413086,10.319021224975586,-19.237783,-30.110847,-19.197023,-29.426462,10.873064,10.229439,-0.12887191772460938,-0.08958244323730469,-0.10922718048095703,False,False,
pair_0036,10,01,01,01,pair_0036_happy,pair_0036_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.728192329406738,-10.50468635559082,-13.734277725219727,-10.369283676147461,-3.223505973815918,-3.3649940490722656,-13.761494,-10.4542885,-13.704571,-10.406652,-3.3072052,-3.2979183,0.08369922637939453,0.06707572937011719,0.07538747787475586,True,True,
pair_0037,10,01,02,01,pair_0037_happy,pair_0037_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-19.131465911865234,-29.893722534179688,-19.412919998168945,-30.119937896728516,10.762256622314453,10.70701789855957,-19.212065,-30.120676,-19.336838,-29.91328,10.908611,10.576443,-0.14635467529296875,-0.13057518005371094,-0.13846492767333984,False,False,
pair_0037,10,01,02,01,pair_0037_happy,pair_0037_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.765030860900879,-10.503974914550781,-13.782495498657227,-10.239312171936035,-3.2610559463500977,-3.5431833267211914,-13.714794,-10.317215,-13.830219,-10.408674,-3.3975792,-3.421545,0.13652324676513672,0.12163829803466797,0.12908077239990234,True,True,
pair_0038,10,02,01,01,pair_0038_happy,pair_0038_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-19.53084945678711,-31.807504653930664,-19.67746353149414,-30.555007934570312,12.276655197143555,10.877544403076172,-19.42725,-31.512344,-19.859705,-30.602556,12.085094,10.742851,0.1915607452392578,-0.13469314575195312,0.028433799743652344,True,False,
pair_0038,10,02,01,01,pair_0038_happy,pair_0038_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.732545852661133,-10.922740936279297,-13.886988639831543,-10.439674377441406,-2.809804916381836,-3.4473142623901367,-13.683277,-10.86176,-13.932877,-10.573367,-2.821517,-3.3595095,0.011712074279785156,0.08780479431152344,0.0497584342956543,True,True,
pair_0039,10,02,02,01,pair_0039_happy,pair_0039_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-19.474233627319336,-30.626453399658203,-19.587295532226562,-30.976850509643555,11.152219772338867,11.389554977416992,-19.493408,-30.373442,-19.555593,-31.177385,10.8800335,11.621792,0.272186279296875,0.2322368621826172,0.2522115707397461,True,True,
pair_0039,10,02,02,01,pair_0039_happy,pair_0039_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.767474174499512,-10.28225040435791,-13.56567096710205,-9.911605834960938,-3.4852237701416016,-3.6540651321411133,-13.797131,-9.9707365,-13.539593,-10.206392,-3.826394,-3.3332005,0.3411703109741211,0.3208646774291992,0.33101749420166016,True,True,
pair_0040,11,01,01,01,pair_0040_happy,pair_0040_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-19.42551612854004,-30.16042137145996,-18.85866928100586,-29.991865158081055,10.734905242919922,11.133195877075195,-19.335876,-30.018785,-18.956451,-30.18094,10.682909,11.224489,0.05199623107910156,0.0912933349609375,0.07164478302001953,True,True,
pair_0040,11,01,01,01,pair_0040_happy,pair_0040_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.719244003295898,-10.349581718444824,-13.77297306060791,-10.662883758544922,-3.369662284851074,-3.1100893020629883,-13.693494,-10.523831,-13.799199,-10.514311,-3.1696625,-3.2848883,-0.19999980926513672,-0.17479896545410156,-0.18739938735961914,False,False,
pair_0041,11,01,02,01,pair_0041_happy,pair_0041_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-19.207796096801758,-30.02880096435547,-19.102380752563477,-29.419118881225586,10.821004867553711,10.31673812866211,-19.204424,-29.870543,-19.111866,-29.560291,10.666119,10.448425,0.15488624572753906,0.13168716430664062,0.14328670501708984,True,True,
pair_0041,11,01,02,01,pair_0041_happy,pair_0041_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.729172706604004,-10.615081787109375,-13.730997085571289,-10.513571739196777,-3.114090919494629,-3.2174253463745117,-13.732275,-10.730063,-13.723433,-10.403995,-3.0022116,-3.319438,-0.11187934875488281,-0.10201263427734375,-0.10694599151611328,False,False,
pair_0042,11,02,01,01,pair_0042_happy,pair_0042_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-19.429569244384766,-31.12329864501953,-19.549606323242188,-31.08497428894043,11.693729400634766,11.535367965698242,-19.44307,-31.176317,-19.531424,-31.046057,11.733248,11.514633,-0.03951835632324219,-0.020734786987304688,-0.030126571655273438,False,False,
pair_0042,11,02,01,01,pair_0042_happy,pair_0042_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.651758193969727,-10.165948867797852,-13.6766357421875,-9.993066787719727,-3.485809326171875,-3.6835689544677734,-13.648909,-10.074476,-13.679935,-10.089424,-3.5744324,-3.5905113,0.088623046875,0.09305763244628906,0.09084033966064453,True,True,
pair_0043,11,02,02,01,pair_0043_happy,pair_0043_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-19.482189178466797,-30.764530181884766,-19.76490020751953,-30.444087982177734,11.282341003417969,10.679187774658203,-19.467041,-30.733099,-19.76724,-30.497461,11.266058,10.730221,0.016283035278320312,0.05103302001953125,0.03365802764892578,True,True,
pair_0043,11,02,02,01,pair_0043_happy,pair_0043_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.692138671875,-10.224973678588867,-13.67702865600586,-10.097383499145508,-3.467164993286133,-3.5796451568603516,-13.693659,-10.16647,-13.674961,-10.157841,-3.5271893,-3.5171204,0.060024261474609375,0.06252479553222656,0.06127452850341797,True,True,
pair_0044,12,01,01,01,pair_0044_happy,pair_0044_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-19.149900436401367,-29.845422744750977,-19.137033462524414,-29.6346378326416,10.69552230834961,10.497604370117188,-19.214714,-29.733768,-19.067694,-29.752966,10.519054,10.685272,0.1764678955078125,0.1876678466796875,0.18206787109375,True,True,
pair_0044,12,01,01,01,pair_0044_happy,pair_0044_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.664939880371094,-10.4072904586792,-13.670175552368164,-10.486151695251465,-3.2576494216918945,-3.184023857116699,-13.638022,-10.338602,-13.697922,-10.553555,-3.2994204,-3.1443672,0.04177093505859375,0.039656639099121094,0.04071378707885742,True,True,
pair_0045,12,01,02,01,pair_0045_happy,pair_0045_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-19.122577667236328,-29.79676055908203,-19.25834846496582,-30.126434326171875,10.674182891845703,10.868085861206055,-19.184008,-29.898584,-19.198746,-30.009205,10.714577,10.810459,-0.040393829345703125,-0.05762672424316406,-0.049010276794433594,False,False,
pair_0045,12,01,02,01,pair_0045_happy,pair_0045_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.681994438171387,-10.443537712097168,-13.686402320861816,-10.420818328857422,-3.2384567260742188,-3.2655839920043945,-13.676002,-10.490587,-13.692071,-10.37572,-3.1854143,-3.316351,-0.05304241180419922,-0.050766944885253906,-0.05190467834472656,False,False,
pair_0046,12,02,01,01,pair_0046_happy,pair_0046_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-19.63589859008789,-31.021265029907227,-19.638139724731445,-31.13495445251465,11.385366439819336,11.496814727783203,-19.588737,-30.91176,-19.685566,-31.221651,11.323023,11.536085,0.062343597412109375,0.03927040100097656,0.05080699920654297,True,True,
pair_0046,12,02,01,01,pair_0046_happy,pair_0046_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.703890800476074,-10.237945556640625,-13.687865257263184,-10.108722686767578,-3.465945243835449,-3.5791425704956055,-13.712226,-10.078638,-13.680732,-10.27437,-3.6335878,-3.4063616,0.16764259338378906,0.17278099060058594,0.1702117919921875,True,True,
pair_0047,12,02,02,01,pair_0047_happy,pair_0047_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-19.601417541503906,-31.29913330078125,-19.541385650634766,-31.21898651123047,11.697715759277344,11.677600860595703,-19.507698,-30.970108,-19.631802,-31.559908,11.46241,11.928106,0.2353057861328125,0.2505054473876953,0.2429056167602539,True,True,
pair_0047,12,02,02,01,pair_0047_happy,pair_0047_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.662503242492676,-10.16076946258545,-13.621797561645508,-10.099035263061523,-3.5017337799072266,-3.5227622985839844,-13.671922,-10.045291,-13.613823,-10.193974,-3.6266308,-3.4198494,0.12489700317382812,0.10291290283203125,0.11390495300292969,True,True,
pair_0048,13,01,01,01,pair_0048_happy,pair_0048_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-19.455339431762695,-30.151683807373047,-19.141780853271484,-30.104930877685547,10.696344375610352,10.963150024414062,-19.391928,-29.97437,-19.195919,-30.264805,10.582441,11.068886,0.11390304565429688,0.10573577880859375,0.10981941223144531,True,True,
pair_0048,13,01,01,01,pair_0048_happy,pair_0048_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.705753326416016,-10.422919273376465,-13.742805480957031,-10.583332061767578,-3.282834053039551,-3.159473419189453,-13.728668,-10.569792,-13.717889,-10.433028,-3.1588764,-3.2848606,-0.12395763397216797,-0.12538719177246094,-0.12467241287231445,False,False,
pair_0049,13,01,02,01,pair_0049_happy,pair_0049_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-19.384506225585938,-30.02733039855957,-19.188283920288086,-30.261062622070312,10.642824172973633,11.072778701782227,-19.309244,-30.188988,-19.261667,-30.09074,10.879744,10.829073,-0.23691940307617188,-0.24370574951171875,-0.2403125762939453,False,False,
pair_0049,13,01,02,01,pair_0049_happy,pair_0049_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.666232109069824,-10.352048873901367,-13.718796730041504,-10.512394905090332,-3.314183235168457,-3.206401824951172,-13.665878,-10.439895,-13.720669,-10.4172325,-3.2259836,-3.3034363,-0.08819961547851562,-0.09703445434570312,-0.09261703491210938,False,False,
pair_0050,13,02,01,01,pair_0050_happy,pair_0050_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-19.824094772338867,-30.998512268066406,-19.506759643554688,-30.554519653320312,11.174417495727539,11.047760009765625,-19.853226,-30.741194,-19.480087,-30.816105,10.887968,11.336018,0.2864494323730469,0.2882575988769531,0.287353515625,True,True,
pair_0050,13,02,01,01,pair_0050_happy,pair_0050_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,audio_tokens,-13.745150566101074,-10.594856262207031,-13.704760551452637,-10.16788101196289,-3.150294303894043,-3.536879539489746,-13.741658,-10.451082,-13.708132,-10.309629,-3.290576,-3.3985023,0.14028167724609375,0.13837718963623047,0.1393294334411621,True,True,
pair_0051,13,02,02,01,pair_0051_happy,pair_0051_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,audio_tokens,-19.32207489013672,-31.22012710571289,-19.418973922729492,-31.018451690673828,11.898052215576172,11.599477767944336,-19.43658,-31.225819,-19.29473,-31.035992,11.789238,11.741262,0.10881423950195312,0.14178466796875,0.12529945373535156,True,True,
