pair_id,actor,statement,repetition,intensity,happy_sample_id,sad_sample_id,condition_id,prompt,happy_verbalizer,sad_verbalizer,happy_token_ids,sad_token_ids,token_position,layer_index,layer,patch_site,patch_kind,baseline_happy_happy_token_logprob,baseline_happy_sad_token_logprob,baseline_sad_happy_token_logprob,baseline_sad_sad_token_logprob,baseline_happy_margin,baseline_sad_margin,patched_happy_target_happy_token_logprob,patched_happy_target_sad_token_logprob,patched_sad_target_happy_token_logprob,patched_sad_target_sad_token_logprob,patched_happy_target_margin,patched_sad_target_margin,happy_effect_toward_sad,sad_effect_toward_happy,counterfactual_effect,happy_direction,sad_direction,error
pair_0025,07,01,02,01,pair_0025_happy,pair_0025_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,decision_token,-13.67966079711914,-10.332443237304688,-13.698005676269531,-10.532861709594727,-3.347217559814453,-3.1651439666748047,-13.658738,-10.339543,-13.718212,-10.527086,-3.3191948,-3.1911259,-0.02802276611328125,-0.025981903076171875,-0.027002334594726562,False,False,
pair_0026,07,02,01,01,pair_0026_happy,pair_0026_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,decision_token,-19.61467742919922,-30.737966537475586,-19.64963150024414,-31.117761611938477,11.123289108276367,11.468130111694336,-19.62149,-31.28005,-19.642973,-30.59642,11.65856,10.953447,-0.5352706909179688,-0.5146827697753906,-0.5249767303466797,False,False,
pair_0026,07,02,01,01,pair_0026_happy,pair_0026_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,decision_token,-13.60994815826416,-10.115108489990234,-13.624924659729004,-10.090494155883789,-3.494839668273926,-3.534430503845215,-13.627758,-10.113623,-13.607498,-10.08967,-3.5141354,-3.517828,0.019295692443847656,0.016602516174316406,0.01794910430908203,True,True,
pair_0027,07,02,02,01,pair_0027_happy,pair_0027_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,decision_token,-19.61467742919922,-30.737966537475586,-19.46010398864746,-30.61049461364746,11.123289108276367,11.150390625,-19.474798,-30.797195,-19.586002,-30.59974,11.322397,11.013737,-0.19910812377929688,-0.13665390014648438,-0.16788101196289062,False,False,
pair_0027,07,02,02,01,pair_0027_happy,pair_0027_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,decision_token,-13.60994815826416,-10.115108489990234,-13.614143371582031,-10.085132598876953,-3.494839668273926,-3.529010772705078,-13.651258,-10.115319,-13.572863,-10.084351,-3.5359392,-3.488512,0.04109954833984375,0.04049873352050781,0.04079914093017578,True,True,
pair_0028,08,01,01,01,pair_0028_happy,pair_0028_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,decision_token,-19.21111297607422,-30.385866165161133,-19.337305068969727,-29.873414993286133,11.174753189086914,10.536109924316406,-19.485218,-30.070055,-19.056046,-30.21744,10.584837,11.161394,0.5899162292480469,0.6252841949462891,0.607600212097168,True,True,
pair_0028,08,01,01,01,pair_0028_happy,pair_0028_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,decision_token,-13.632410049438477,-10.484660148620605,-13.661446571350098,-10.318676948547363,-3.147749900817871,-3.3427696228027344,-13.64625,-10.475627,-13.648941,-10.3246975,-3.1706228,-3.3242435,0.0228729248046875,0.018526077270507812,0.020699501037597656,True,True,
pair_0029,08,01,02,01,pair_0029_happy,pair_0029_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,decision_token,-19.090290069580078,-29.843124389648438,-18.205841064453125,-29.775604248046875,10.75283432006836,11.56976318359375,-18.27694,-29.87674,-18.996294,-29.769207,11.5998,10.772913,-0.8469657897949219,-0.7968502044677734,-0.8219079971313477,False,False,
pair_0029,08,01,02,01,pair_0029_happy,pair_0029_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,decision_token,-13.723129272460938,-10.6427001953125,-13.607338905334473,-10.971047401428223,-3.0804290771484375,-2.63629150390625,-13.710806,-10.64094,-13.620362,-10.962714,-3.0698662,-2.657648,-0.010562896728515625,-0.021356582641601562,-0.015959739685058594,False,False,
pair_0030,08,02,01,01,pair_0030_happy,pair_0030_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,decision_token,-19.58208656311035,-30.04201889038086,-19.051544189453125,-31.64741325378418,10.459932327270508,12.595869064331055,-19.038187,-31.485987,-19.612993,-30.153181,12.4478,10.540188,-1.9878673553466797,-2.0556812286376953,-2.0217742919921875,False,False,
pair_0030,08,02,01,01,pair_0030_happy,pair_0030_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,decision_token,-13.716389656066895,-10.24145793914795,-13.64765739440918,-10.661131858825684,-3.4749317169189453,-2.986525535583496,-13.672708,-10.238724,-13.689462,-10.642685,-3.4339838,-3.0467768,-0.040947914123535156,-0.06025123596191406,-0.05059957504272461,False,False,
pair_0031,08,02,02,01,pair_0031_happy,pair_0031_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,decision_token,-19.663536071777344,-30.171628952026367,-19.438358306884766,-29.452043533325195,10.508092880249023,10.01368522644043,-19.40267,-29.666578,-19.71298,-29.93318,10.263908,10.2202,0.2441844940185547,0.2065143585205078,0.22534942626953125,True,True,
pair_0031,08,02,02,01,pair_0031_happy,pair_0031_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,decision_token,-13.716283798217773,-10.585205078125,-13.830690383911133,-11.043087005615234,-3.1310787200927734,-2.7876033782958984,-13.710626,-10.606872,-13.821176,-11.01383,-3.103754,-2.8073454,-0.027324676513671875,-0.01974201202392578,-0.023533344268798828,False,False,
pair_0032,09,01,01,01,pair_0032_happy,pair_0032_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,decision_token,-18.978130340576172,-30.18548011779785,-18.803878784179688,-29.471027374267578,11.20734977722168,10.66714859008789,-18.755917,-29.712383,-19.035769,-29.92791,10.956467,10.892141,0.2508831024169922,0.2249927520751953,0.23793792724609375,True,True,
pair_0032,09,01,01,01,pair_0032_happy,pair_0032_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,decision_token,-13.75132942199707,-10.769329071044922,-13.700193405151367,-10.37718391418457,-2.9820003509521484,-3.323009490966797,-13.732329,-10.754362,-13.720459,-10.39542,-2.9779673,-3.325039,-0.004033088684082031,-0.0020294189453125,-0.0030312538146972656,False,False,
pair_0033,09,01,02,01,pair_0033_happy,pair_0033_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,decision_token,-18.65671157836914,-30.16293716430664,-18.506855010986328,-29.776338577270508,11.5062255859375,11.26948356628418,-18.29807,-29.820097,-18.913103,-30.138918,11.522026,11.225815,-0.01580047607421875,-0.04366874694824219,-0.02973461151123047,False,False,
pair_0033,09,01,02,01,pair_0033_happy,pair_0033_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,decision_token,-13.76148796081543,-11.268790245056152,-13.800262451171875,-10.933004379272461,-2.4926977157592773,-2.867258071899414,-13.742182,-11.249393,-13.813435,-10.961318,-2.4927883,-2.8521166,9.059906005859375e-05,0.015141487121582031,0.0076160430908203125,True,True,
pair_0034,09,02,01,01,pair_0034_happy,pair_0034_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,decision_token,-19.135658264160156,-30.30453872680664,-19.11617088317871,-31.186275482177734,11.168880462646484,12.070104598999023,-19.034517,-31.05023,-19.215973,-30.397827,12.015713,11.181854,-0.846832275390625,-0.8882503509521484,-0.8675413131713867,False,False,
pair_0034,09,02,01,01,pair_0034_happy,pair_0034_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,decision_token,-13.70888614654541,-10.056984901428223,-13.684521675109863,-9.953656196594238,-3.6519012451171875,-3.730865478515625,-13.710772,-10.074634,-13.682667,-9.935492,-3.636138,-3.7471752,-0.015763282775878906,-0.016309738159179688,-0.016036510467529297,False,False,
pair_0035,09,02,02,01,pair_0035_happy,pair_0035_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,decision_token,-19.416297912597656,-31.158599853515625,-19.370147705078125,-31.450939178466797,11.742301940917969,12.080791473388672,-19.320337,-31.479063,-19.458107,-31.074104,12.158726,11.615997,-0.4164237976074219,-0.4647941589355469,-0.4406089782714844,False,False,
pair_0035,09,02,02,01,pair_0035_happy,pair_0035_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,decision_token,-13.727614402770996,-10.293344497680664,-13.67684268951416,-10.3550443649292,-3.434269905090332,-3.321798324584961,-13.690086,-10.291573,-13.71141,-10.352161,-3.3985138,-3.3592482,-0.03575611114501953,-0.03744983673095703,-0.03660297393798828,False,False,
pair_0036,10,01,01,01,pair_0036_happy,pair_0036_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,decision_token,-19.279512405395508,-30.023704528808594,-19.180742263793945,-29.49976348876953,10.744192123413086,10.319021224975586,-19.196821,-29.425484,-19.23795,-30.111794,10.2286625,10.873844,0.5155296325683594,0.5548229217529297,0.5351762771606445,True,True,
pair_0036,10,01,01,01,pair_0036_happy,pair_0036_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,decision_token,-13.728192329406738,-10.50468635559082,-13.734277725219727,-10.369283676147461,-3.223505973815918,-3.3649940490722656,-13.707728,-10.520443,-13.754436,-10.350395,-3.1872854,-3.4040403,-0.036220550537109375,-0.039046287536621094,-0.037633419036865234,False,False,
pair_0037,10,01,02,01,pair_0037_happy,pair_0037_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,decision_token,-19.131465911865234,-29.893722534179688,-19.412919998168945,-30.119937896728516,10.762256622314453,10.70701789855957,-19.337084,-29.91314,-19.211798,-30.120798,10.576056,10.909,0.1862010955810547,0.2019824981689453,0.194091796875,True,True,
pair_0037,10,01,02,01,pair_0037_happy,pair_0037_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,decision_token,-13.765030860900879,-10.503974914550781,-13.782495498657227,-10.239312171936035,-3.2610559463500977,-3.5431833267211914,-13.753404,-10.488426,-13.795565,-10.252516,-3.2649775,-3.5430489,0.0039215087890625,0.00013446807861328125,0.0020279884338378906,True,True,
pair_0038,10,02,01,01,pair_0038_happy,pair_0038_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,decision_token,-19.53084945678711,-31.807504653930664,-19.67746353149414,-30.555007934570312,12.276655197143555,10.877544403076172,-19.859978,-30.602905,-19.427103,-31.51253,10.742928,12.085426,1.5337276458740234,1.2078819274902344,1.370804786682129,True,True,
pair_0038,10,02,01,01,pair_0038_happy,pair_0038_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,decision_token,-13.732545852661133,-10.922740936279297,-13.886988639831543,-10.439674377441406,-2.809804916381836,-3.4473142623901367,-13.799173,-10.972255,-13.814764,-10.387014,-2.8269186,-3.4277496,0.017113685607910156,0.01956462860107422,0.018339157104492188,True,True,
pair_0039,10,02,02,01,pair_0039_happy,pair_0039_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,decision_token,-19.474233627319336,-30.626453399658203,-19.587295532226562,-30.976850509643555,11.152219772338867,11.389554977416992,-19.55536,-31.176983,-19.493635,-30.373716,11.621622,10.880081,-0.4694023132324219,-0.5094738006591797,-0.4894380569458008,False,False,
pair_0039,10,02,02,01,pair_0039_happy,pair_0039_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,decision_token,-13.767474174499512,-10.28225040435791,-13.56567096710205,-9.911605834960938,-3.4852237701416016,-3.6540651321411133,-13.763165,-10.255461,-13.571275,-9.940994,-3.5077047,-3.6302805,0.02248096466064453,0.023784637451171875,0.023132801055908203,True,True,
pair_0040,11,01,01,01,pair_0040_happy,pair_0040_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,decision_token,-19.42551612854004,-30.16042137145996,-18.85866928100586,-29.991865158081055,10.734905242919922,11.133195877075195,-18.956099,-30.180351,-19.33621,-30.019388,11.224253,10.683178,-0.4893474578857422,-0.45001792907714844,-0.4696826934814453,False,False,
pair_0040,11,01,01,01,pair_0040_happy,pair_0040_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,decision_token,-13.719244003295898,-10.349581718444824,-13.77297306060791,-10.662883758544922,-3.369662284851074,-3.1100893020629883,-13.704818,-10.365444,-13.788245,-10.644136,-3.3393736,-3.1441088,-0.0302886962890625,-0.03401947021484375,-0.032154083251953125,False,False,
pair_0041,11,01,02,01,pair_0041_happy,pair_0041_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,decision_token,-19.207796096801758,-30.02880096435547,-19.102380752563477,-29.419118881225586,10.821004867553711,10.31673812866211,-19.111834,-29.559433,-19.20444,-29.871319,10.447599,10.66688,0.37340545654296875,0.3501415252685547,0.3617734909057617,True,True,
pair_0041,11,01,02,01,pair_0041_happy,pair_0041_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,decision_token,-13.729172706604004,-10.615081787109375,-13.730997085571289,-10.513571739196777,-3.114090919494629,-3.2174253463745117,-13.733701,-10.599723,-13.724436,-10.529368,-3.133978,-3.1950674,0.01988697052001953,0.022357940673828125,0.021122455596923828,True,True,
pair_0042,11,02,01,01,pair_0042_happy,pair_0042_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,decision_token,-19.429569244384766,-31.12329864501953,-19.549606323242188,-31.08497428894043,11.693729400634766,11.535367965698242,-19.531445,-31.04562,-19.44301,-31.176865,11.514175,11.733854,0.17955398559570312,0.198486328125,0.18902015686035156,True,True,
pair_0042,11,02,01,01,pair_0042_happy,pair_0042_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,decision_token,-13.651758193969727,-10.165948867797852,-13.6766357421875,-9.993066787719727,-3.485809326171875,-3.6835689544677734,-13.6467705,-10.165171,-13.681967,-9.994219,-3.4815998,-3.687748,-0.0042095184326171875,-0.0041790008544921875,-0.0041942596435546875,False,False,
pair_0043,11,02,02,01,pair_0043_happy,pair_0043_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,decision_token,-19.482189178466797,-30.764530181884766,-19.76490020751953,-30.444087982177734,11.282341003417969,10.679187774658203,-19.767223,-30.497122,-19.466995,-30.733503,10.729898,11.266508,0.5524425506591797,0.5873203277587891,0.5698814392089844,True,True,
pair_0043,11,02,02,01,pair_0043_happy,pair_0043_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,decision_token,-13.692138671875,-10.224973678588867,-13.67702865600586,-10.097383499145508,-3.467164993286133,-3.5796451568603516,-13.719412,-10.212458,-13.650526,-10.108093,-3.5069542,-3.5424328,0.03978919982910156,0.037212371826171875,0.03850078582763672,True,True,
pair_0044,12,01,01,01,pair_0044_happy,pair_0044_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,decision_token,-19.149900436401367,-29.845422744750977,-19.137033462524414,-29.6346378326416,10.69552230834961,10.497604370117188,-19.067968,-29.753103,-19.214418,-29.733646,10.685135,10.519228,0.010387420654296875,0.021623611450195312,0.016005516052246094,True,True,
pair_0044,12,01,01,01,pair_0044_happy,pair_0044_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,decision_token,-13.664939880371094,-10.4072904586792,-13.670175552368164,-10.486151695251465,-3.2576494216918945,-3.184023857116699,-13.679659,-10.417221,-13.6556835,-10.477312,-3.2624378,-3.1783714,0.004788398742675781,0.005652427673339844,0.0052204132080078125,True,True,
pair_0045,12,01,02,01,pair_0045_happy,pair_0045_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,decision_token,-19.122577667236328,-29.79676055908203,-19.25834846496582,-30.126434326171875,10.674182891845703,10.868085861206055,-19.199049,-30.00927,-19.183704,-29.89849,10.810221,10.714787,-0.13603782653808594,-0.15329933166503906,-0.1446685791015625,False,False,
pair_0045,12,01,02,01,pair_0045_happy,pair_0045_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,decision_token,-13.681994438171387,-10.443537712097168,-13.686402320861816,-10.420818328857422,-3.2384567260742188,-3.2655839920043945,-13.675656,-10.454223,-13.692971,-10.412183,-3.2214336,-3.2807884,-0.017023086547851562,-0.015204429626464844,-0.016113758087158203,False,False,
pair_0046,12,02,01,01,pair_0046_happy,pair_0046_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,decision_token,-19.63589859008789,-31.021265029907227,-19.638139724731445,-31.13495445251465,11.385366439819336,11.496814727783203,-19.68556,-31.221594,-19.588726,-30.911785,11.536034,11.323059,-0.1506671905517578,-0.17375564575195312,-0.16221141815185547,False,False,
pair_0046,12,02,01,01,pair_0046_happy,pair_0046_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,decision_token,-13.703890800476074,-10.237945556640625,-13.687865257263184,-10.108722686767578,-3.465945243835449,-3.5791425704956055,-13.7022505,-10.23028,-13.6885395,-10.11572,-3.4719706,-3.5728197,0.0060253143310546875,0.0063228607177734375,0.0061740875244140625,True,True,
pair_0047,12,02,02,01,pair_0047_happy,pair_0047_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,decision_token,-19.601417541503906,-31.29913330078125,-19.541385650634766,-31.21898651123047,11.697715759277344,11.677600860595703,-19.631847,-31.558863,-19.507597,-30.971113,11.927015,11.463516,-0.22929954528808594,-0.21408462524414062,-0.22169208526611328,False,False,
pair_0047,12,02,02,01,pair_0047_happy,pair_0047_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,decision_token,-13.662503242492676,-10.16076946258545,-13.621797561645508,-10.099035263061523,-3.5017337799072266,-3.5227622985839844,-13.663046,-10.161011,-13.622099,-10.095749,-3.5020351,-3.52635,0.000301361083984375,-0.0035877227783203125,-0.0016431808471679688,True,False,
pair_0048,13,01,01,01,pair_0048_happy,pair_0048_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,decision_token,-19.455339431762695,-30.151683807373047,-19.141780853271484,-30.104930877685547,10.696344375610352,10.963150024414062,-19.195543,-30.26442,-19.392294,-29.97471,11.068876,10.582417,-0.3725318908691406,-0.3807334899902344,-0.3766326904296875,False,False,
pair_0048,13,01,01,01,pair_0048_happy,pair_0048_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,decision_token,-13.705753326416016,-10.422919273376465,-13.742805480957031,-10.583332061767578,-3.282834053039551,-3.159473419189453,-13.703411,-10.425699,-13.744307,-10.580915,-3.2777119,-3.163391,-0.005122184753417969,-0.003917694091796875,-0.004519939422607422,False,False,
pair_0049,13,01,02,01,pair_0049_happy,pair_0049_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,decision_token,-19.384506225585938,-30.02733039855957,-19.188283920288086,-30.261062622070312,10.642824172973633,11.072778701782227,-19.261436,-30.090471,-19.309507,-30.189388,10.829035,10.879881,-0.18621063232421875,-0.19289779663085938,-0.18955421447753906,False,False,
pair_0049,13,01,02,01,pair_0049_happy,pair_0049_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,decision_token,-13.666232109069824,-10.352048873901367,-13.718796730041504,-10.512394905090332,-3.314183235168457,-3.206401824951172,-13.646721,-10.331663,-13.737605,-10.526372,-3.3150578,-3.2112331,0.0008745193481445312,-0.0048313140869140625,-0.0019783973693847656,True,False,
pair_0050,13,02,01,01,pair_0050_happy,pair_0050_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,decision_token,-19.824094772338867,-30.998512268066406,-19.506759643554688,-30.554519653320312,11.174417495727539,11.047760009765625,-19.479654,-30.814903,-19.85369,-30.74236,11.335249,10.88867,-0.16083145141601562,-0.1590900421142578,-0.15996074676513672,False,False,
pair_0050,13,02,01,01,pair_0050_happy,pair_0050_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",2,17,layer_17,post_decoder_block_output,decision_token,-13.745150566101074,-10.594856262207031,-13.704760551452637,-10.16788101196289,-3.150294303894043,-3.536879539489746,-13.723087,-10.58469,-13.723097,-10.176351,-3.1383972,-3.5467463,-0.011897087097167969,-0.009866714477539062,-0.010881900787353516,False,False,
pair_0051,13,02,02,01,pair_0051_happy,pair_0051_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",1,17,layer_17,post_decoder_block_output,decision_token,-19.32207489013672,-31.22012710571289,-19.418973922729492,-31.018451690673828,11.898052215576172,11.599477767944336,-19.294582,-31.036335,-19.436724,-31.225544,11.741753,11.78882,0.15629959106445312,0.18934249877929688,0.172821044921875,True,True,
