pair_id,actor,statement,repetition,intensity,happy_sample_id,sad_sample_id,condition_id,prompt,happy_verbalizer,sad_verbalizer,happy_token_ids,sad_token_ids,layer_index,layer,patch_site,patch_kind,baseline_happy_happy_score,baseline_happy_sad_score,baseline_sad_happy_score,baseline_sad_sad_score,baseline_happy_margin,baseline_sad_margin,patched_happy_target_happy_score,patched_happy_target_sad_score,patched_sad_target_happy_score,patched_sad_target_sad_score,patched_happy_target_margin,patched_sad_target_margin,happy_effect_toward_sad,sad_effect_toward_happy,counterfactual_effect,happy_direction,sad_direction,error
pair_0050,13,02,01,01,pair_0050_happy,pair_0050_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-18.306961059570312,-15.119586944580078,-17.864843368530273,-14.535221099853516,-3.1873741149902344,-3.329622268676758,-18.16991424560547,-15.004658699035645,-18.00926399230957,-14.66075325012207,-3.165255546569824,-3.3485107421875,-0.022118568420410156,-0.018888473510742188,-0.020503520965576172,False,False,
pair_0051,13,02,02,01,pair_0051_happy,pair_0051_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-18.100208282470703,-14.651471138000488,-17.757957458496094,-14.480119705200195,-3.448737144470215,-3.2778377532958984,-18.061511993408203,-14.612507820129395,-17.799976348876953,-14.51753044128418,-3.4490041732788086,-3.2824459075927734,0.00026702880859375,-0.004608154296875,-0.002170562744140625,True,False,
pair_0052,14,01,01,01,pair_0052_happy,pair_0052_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-18.30115509033203,-14.129631996154785,-18.541845321655273,-13.755435943603516,-4.171523094177246,-4.786409378051758,-18.12256622314453,-13.961313247680664,-18.735980987548828,-13.91856861114502,-4.161252975463867,-4.817412376403809,-0.010270118713378906,-0.03100299835205078,-0.020636558532714844,False,False,
pair_0053,14,01,02,01,pair_0053_happy,pair_0053_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-18.31179428100586,-14.19974422454834,-18.716501235961914,-14.0404052734375,-4.1120500564575195,-4.676095962524414,-18.427961349487305,-14.220475196838379,-18.578371047973633,-14.008648872375488,-4.207486152648926,-4.5697221755981445,0.09543609619140625,0.10637378692626953,0.10090494155883789,True,True,
pair_0054,14,02,01,01,pair_0054_happy,pair_0054_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-18.179431915283203,-14.604537963867188,-18.362808227539062,-14.593923568725586,-3.5748939514160156,-3.7688846588134766,-18.15403938293457,-14.542336463928223,-18.41128921508789,-14.661869049072266,-3.6117029190063477,-3.749420166015625,0.03680896759033203,0.019464492797851562,0.028136730194091797,True,True,
pair_0055,14,02,02,01,pair_0055_happy,pair_0055_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-18.11598014831543,-14.773356437683105,-18.366622924804688,-14.505785942077637,-3.342623710632324,-3.860836982727051,-18.29342269897461,-14.765318870544434,-18.191911697387695,-14.517350196838379,-3.528103828430176,-3.6745615005493164,0.18548011779785156,0.18627548217773438,0.18587779998779297,True,True,
pair_0056,15,01,01,01,pair_0056_happy,pair_0056_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-18.614431381225586,-14.383585929870605,-18.931833267211914,-14.995478630065918,-4.2308454513549805,-3.936354637145996,-19.005390167236328,-14.974174499511719,-18.554441452026367,-14.43301010131836,-4.031215667724609,-4.121431350708008,-0.1996297836303711,-0.18507671356201172,-0.1923532485961914,False,False,
pair_0057,15,01,02,01,pair_0057_happy,pair_0057_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-18.798620223999023,-14.357476234436035,-18.458749771118164,-14.200200080871582,-4.441143989562988,-4.258549690246582,-18.796445846557617,-14.337516784667969,-18.469463348388672,-14.224244117736816,-4.458929061889648,-4.2452192306518555,0.017785072326660156,0.013330459594726562,0.01555776596069336,True,True,
pair_0058,15,02,01,01,pair_0058_happy,pair_0058_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-18.081218719482422,-14.281206130981445,-18.09486961364746,-14.704352378845215,-3.8000125885009766,-3.390517234802246,-18.204383850097656,-14.406435012817383,-17.96555519104004,-14.575298309326172,-3.7979488372802734,-3.390256881713867,-0.002063751220703125,0.00026035308837890625,-0.0009016990661621094,False,True,
pair_0059,15,02,02,01,pair_0059_happy,pair_0059_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-18.11525535583496,-14.52250862121582,-18.730762481689453,-14.458134651184082,-3.5927467346191406,-4.272627830505371,-18.415666580200195,-14.674043655395508,-18.360889434814453,-14.232537269592285,-3.7416229248046875,-4.128352165222168,0.14887619018554688,0.14427566528320312,0.146575927734375,True,True,
pair_0060,16,01,01,01,pair_0060_happy,pair_0060_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-18.571680068969727,-13.818909645080566,-18.521808624267578,-13.838467597961426,-4.75277042388916,-4.683341026306152,-18.637182235717773,-13.79104232788086,-18.456592559814453,-13.85968017578125,-4.846139907836914,-4.596912384033203,0.0933694839477539,0.08642864227294922,0.08989906311035156,True,True,
pair_0061,16,01,02,01,pair_0061_happy,pair_0061_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-18.674955368041992,-14.01839542388916,-18.26150131225586,-14.158429145812988,-4.656559944152832,-4.103072166442871,-18.90310287475586,-14.123910903930664,-18.04599952697754,-14.072614669799805,-4.779191970825195,-3.9733848571777344,0.12263202667236328,0.12968730926513672,0.12615966796875,True,True,
pair_0062,16,02,01,01,pair_0062_happy,pair_0062_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-18.027568817138672,-14.464719772338867,-17.90529441833496,-14.368427276611328,-3.5628490447998047,-3.536867141723633,-18.056108474731445,-14.514897346496582,-17.875303268432617,-14.30967903137207,-3.5412111282348633,-3.565624237060547,-0.021637916564941406,-0.028757095336914062,-0.025197505950927734,False,False,
pair_0063,16,02,02,01,pair_0063_happy,pair_0063_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-17.94687271118164,-14.69902515411377,-18.040203094482422,-14.327467918395996,-3.247847557067871,-3.712735176086426,-17.963747024536133,-14.575796127319336,-18.01246452331543,-14.434703826904297,-3.387950897216797,-3.577760696411133,0.14010334014892578,0.13497447967529297,0.13753890991210938,True,True,
pair_0064,17,01,01,01,pair_0064_happy,pair_0064_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-18.533706665039062,-14.080385208129883,-18.318815231323242,-13.884380340576172,-4.45332145690918,-4.43443489074707,-18.353618621826172,-13.994380950927734,-18.497451782226562,-13.965168952941895,-4.3592376708984375,-4.532282829284668,-0.09408378601074219,-0.09784793853759766,-0.09596586227416992,False,False,
pair_0065,17,01,02,01,pair_0065_happy,pair_0065_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-18.401418685913086,-14.052645683288574,-18.25725746154785,-13.967479705810547,-4.348773002624512,-4.289777755737305,-18.39739990234375,-14.011717796325684,-18.276363372802734,-14.000027656555176,-4.385682106018066,-4.276335716247559,0.03690910339355469,0.013442039489746094,0.02517557144165039,True,True,
pair_0066,17,02,01,01,pair_0066_happy,pair_0066_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-18.203441619873047,-14.283772468566895,-18.37724494934082,-14.227227210998535,-3.9196691513061523,-4.150017738342285,-18.272287368774414,-14.309125900268555,-18.316482543945312,-14.206036567687988,-3.9631614685058594,-4.110445976257324,0.04349231719970703,0.03957176208496094,0.041532039642333984,True,True,
pair_0067,17,02,02,01,pair_0067_happy,pair_0067_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-18.189525604248047,-14.367218017578125,-18.002729415893555,-14.506258010864258,-3.822307586669922,-3.496471405029297,-18.05308723449707,-14.296470642089844,-18.156841278076172,-14.602943420410156,-3.7566165924072266,-3.5538978576660156,-0.06569099426269531,-0.05742645263671875,-0.06155872344970703,False,False,
pair_0068,18,01,01,01,pair_0068_happy,pair_0068_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-18.210012435913086,-14.200634002685547,-18.49770736694336,-14.28528118133545,-4.009378433227539,-4.21242618560791,-18.147912979125977,-14.406285285949707,-18.58623504638672,-14.10006046295166,-3.7416276931762695,-4.486174583435059,-0.26775074005126953,-0.27374839782714844,-0.270749568939209,False,False,
pair_0069,18,01,02,01,pair_0069_happy,pair_0069_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-18.684219360351562,-14.944689750671387,-18.647714614868164,-14.22707748413086,-3.739529609680176,-4.420637130737305,-18.15234375,-14.536189079284668,-19.240158081054688,-14.708477020263672,-3.616154670715332,-4.531681060791016,-0.12337493896484375,-0.11104393005371094,-0.11720943450927734,False,False,
pair_0070,18,02,01,01,pair_0070_happy,pair_0070_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-18.257858276367188,-14.408829689025879,-18.45116424560547,-14.356088638305664,-3.8490285873413086,-4.095075607299805,-18.24444580078125,-14.46175479888916,-18.44571876525879,-14.31186294555664,-3.78269100189209,-4.133855819702148,-0.06633758544921875,-0.03878021240234375,-0.05255889892578125,False,False,
pair_0071,18,02,02,01,pair_0071_happy,pair_0071_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-18.145662307739258,-13.863798141479492,-18.30503273010254,-14.476175308227539,-4.281864166259766,-3.828857421875,-18.58311653137207,-13.838277816772461,-18.220739364624023,-14.633658409118652,-4.744838714599609,-3.587080955505371,0.46297454833984375,0.2417764663696289,0.35237550735473633,True,True,
pair_0072,19,01,01,01,pair_0072_happy,pair_0072_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-18.514738082885742,-14.067811965942383,-18.540695190429688,-13.83083438873291,-4.446926116943359,-4.709860801696777,-18.620216369628906,-13.983414649963379,-18.44173812866211,-13.903815269470215,-4.636801719665527,-4.5379228591918945,0.18987560272216797,0.1719379425048828,0.1809067726135254,True,True,
pair_0073,19,01,02,01,pair_0073_happy,pair_0073_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-18.675731658935547,-13.967928886413574,-18.710811614990234,-14.28913688659668,-4.707802772521973,-4.421674728393555,-19.019664764404297,-14.004912376403809,-18.39129066467285,-14.268518447875977,-5.014752388000488,-4.122772216796875,0.3069496154785156,0.2989025115966797,0.30292606353759766,True,True,
pair_0074,19,02,01,01,pair_0074_happy,pair_0074_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-18.20193099975586,-14.081350326538086,-18.033628463745117,-12.836380004882812,-4.120580673217773,-5.197248458862305,-18.523422241210938,-13.882256507873535,-17.669340133666992,-13.006158828735352,-4.641165733337402,-4.663181304931641,0.5205850601196289,0.5340671539306641,0.5273261070251465,True,True,
pair_0075,19,02,02,01,pair_0075_happy,pair_0075_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-17.312185287475586,-14.008975982666016,-17.768232345581055,-14.52195930480957,-3.3032093048095703,-3.2462730407714844,-17.575180053710938,-13.920427322387695,-17.470151901245117,-14.591623306274414,-3.654752731323242,-2.878528594970703,0.3515434265136719,0.36774444580078125,0.35964393615722656,True,True,
pair_0076,20,01,01,01,pair_0076_happy,pair_0076_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-18.47559928894043,-13.930008888244629,-18.531600952148438,-13.823415756225586,-4.545590400695801,-4.708185195922852,-18.673913955688477,-14.018206596374512,-18.373136520385742,-13.769157409667969,-4.655707359313965,-4.603979110717773,0.11011695861816406,0.10420608520507812,0.1071615219116211,True,True,
pair_0077,20,01,02,01,pair_0077_happy,pair_0077_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-18.271272659301758,-14.129005432128906,-18.48236846923828,-14.481040000915527,-4.142267227172852,-4.001328468322754,-18.647720336914062,-14.511467933654785,-18.10433578491211,-14.073829650878906,-4.136252403259277,-4.030506134033203,-0.006014823913574219,-0.02917766571044922,-0.01759624481201172,False,False,
pair_0078,20,02,01,01,pair_0078_happy,pair_0078_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-18.257326126098633,-14.755581855773926,-18.208616256713867,-14.755860328674316,-3.501744270324707,-3.452755928039551,-18.282085418701172,-15.103506088256836,-18.131752014160156,-14.129108428955078,-3.178579330444336,-4.002643585205078,-0.3231649398803711,-0.5498876571655273,-0.4365262985229492,False,False,
pair_0079,20,02,02,01,pair_0079_happy,pair_0079_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-18.42920684814453,-14.564261436462402,-17.751972198486328,-14.094348907470703,-3.864945411682129,-3.657623291015625,-18.214887619018555,-14.451979637145996,-17.938331604003906,-14.195968627929688,-3.7629079818725586,-3.7423629760742188,-0.10203742980957031,-0.08473968505859375,-0.09338855743408203,False,False,
pair_0080,21,01,01,01,pair_0080_happy,pair_0080_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-18.470245361328125,-14.200312614440918,-18.25367546081543,-14.158926010131836,-4.269932746887207,-4.094749450683594,-18.335546493530273,-13.98083209991455,-18.36192512512207,-14.369549751281738,-4.354714393615723,-3.992375373840332,0.08478164672851562,0.10237407684326172,0.09357786178588867,True,True,
pair_0081,21,01,02,01,pair_0081_happy,pair_0081_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-18.46053123474121,-14.23830509185791,-18.299312591552734,-14.097284317016602,-4.222226142883301,-4.202028274536133,-18.477535247802734,-14.086668014526367,-18.28985595703125,-14.254136085510254,-4.390867233276367,-4.035719871520996,0.1686410903930664,0.16630840301513672,0.16747474670410156,True,True,
pair_0082,21,02,01,01,pair_0082_happy,pair_0082_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-17.97361183166504,-14.197131156921387,-17.829065322875977,-14.487285614013672,-3.7764806747436523,-3.3417797088623047,-18.03932762145996,-14.237295150756836,-17.74977684020996,-14.454460144042969,-3.802032470703125,-3.295316696166992,0.025551795959472656,0.0464630126953125,0.03600740432739258,True,True,
pair_0083,21,02,02,01,pair_0083_happy,pair_0083_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-17.93297576904297,-14.61596965789795,-18.092235565185547,-14.633484840393066,-3.3170061111450195,-3.4587507247924805,-17.892902374267578,-14.621603012084961,-18.12826156616211,-14.630702018737793,-3.271299362182617,-3.4975595474243164,-0.045706748962402344,-0.03880882263183594,-0.04225778579711914,False,False,
pair_0084,22,01,01,01,pair_0084_happy,pair_0084_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-18.682262420654297,-14.192432403564453,-18.470258712768555,-13.706429481506348,-4.489830017089844,-4.763829231262207,-18.618839263916016,-14.109984397888184,-18.544403076171875,-13.79147720336914,-4.508854866027832,-4.752925872802734,0.01902484893798828,0.010903358459472656,0.014964103698730469,True,True,
pair_0085,22,01,02,01,pair_0085_happy,pair_0085_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-18.272850036621094,-14.236717224121094,-18.724578857421875,-14.284399032592773,-4.0361328125,-4.440179824829102,-18.374359130859375,-14.092780113220215,-18.63301658630371,-14.410658836364746,-4.28157901763916,-4.222357749938965,0.24544620513916016,0.21782207489013672,0.23163414001464844,True,True,
pair_0086,22,02,01,01,pair_0086_happy,pair_0086_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-18.112878799438477,-14.50664234161377,-18.061094284057617,-14.396312713623047,-3.606236457824707,-3.6647815704345703,-18.213815689086914,-14.526771545410156,-17.953420639038086,-14.36648178100586,-3.687044143676758,-3.5869388580322266,0.08080768585205078,0.07784271240234375,0.07932519912719727,True,True,
pair_0087,22,02,02,01,pair_0087_happy,pair_0087_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-17.975412368774414,-14.336179733276367,-17.852388381958008,-14.33988094329834,-3.639232635498047,-3.512507438659668,-17.914371490478516,-14.40013313293457,-17.90139389038086,-14.290976524353027,-3.5142383575439453,-3.610417366027832,-0.12499427795410156,-0.09790992736816406,-0.11145210266113281,False,False,
pair_0088,23,01,01,01,pair_0088_happy,pair_0088_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-18.47939682006836,-14.078022956848145,-18.001972198486328,-13.984725952148438,-4.401373863220215,-4.017246246337891,-18.457355499267578,-13.832605361938477,-18.055355072021484,-14.232736587524414,-4.624750137329102,-3.8226184844970703,0.22337627410888672,0.1946277618408203,0.20900201797485352,True,True,
pair_0089,23,01,02,01,pair_0089_happy,pair_0089_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-18.697004318237305,-14.208320617675781,-18.652122497558594,-14.244013786315918,-4.488683700561523,-4.408108711242676,-18.784547805786133,-14.221373558044434,-18.538856506347656,-14.196900367736816,-4.563174247741699,-4.34195613861084,0.07449054718017578,0.06615257263183594,0.07032155990600586,True,True,
pair_0090,23,02,01,01,pair_0090_happy,pair_0090_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-18.12325668334961,-14.155843734741211,-17.865354537963867,-14.407626152038574,-3.9674129486083984,-3.457728385925293,-18.199357986450195,-14.308028221130371,-17.758407592773438,-14.287781715393066,-3.891329765319824,-3.470625877380371,-0.07608318328857422,-0.012897491455078125,-0.04449033737182617,False,False,
pair_0091,23,02,02,01,pair_0091_happy,pair_0091_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-18.110824584960938,-14.51156234741211,-17.68675994873047,-14.507476806640625,-3.599262237548828,-3.1792831420898438,-18.084510803222656,-14.311515808105469,-17.7624568939209,-14.765251159667969,-3.7729949951171875,-2.9972057342529297,0.17373275756835938,0.18207740783691406,0.17790508270263672,True,True,
pair_0092,24,01,01,01,pair_0092_happy,pair_0092_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-18.272140502929688,-14.17473030090332,-18.658676147460938,-13.953152656555176,-4.097410202026367,-4.705523490905762,-18.57134437561035,-14.162137031555176,-18.362712860107422,-13.960583686828613,-4.409207344055176,-4.402129173278809,0.3117971420288086,0.3033943176269531,0.30759572982788086,True,True,
pair_0093,24,01,02,01,pair_0093_happy,pair_0093_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-18.38443946838379,-14.200296401977539,-18.802410125732422,-14.208366394042969,-4.18414306640625,-4.594043731689453,-18.56170654296875,-14.098531723022461,-18.630023956298828,-14.305419921875,-4.463174819946289,-4.324604034423828,0.27903175354003906,0.269439697265625,0.27423572540283203,True,True,
pair_0094,24,02,01,01,pair_0094_happy,pair_0094_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-18.109331130981445,-14.389881134033203,-17.85662269592285,-14.2269926071167,-3.719449996948242,-3.6296300888061523,-18.307647705078125,-14.415013313293457,-17.662349700927734,-14.232630729675293,-3.892634391784668,-3.4297189712524414,0.17318439483642578,0.19991111755371094,0.18654775619506836,True,True,
pair_0095,24,02,02,01,pair_0095_happy,pair_0095_sad,upper_prompt__lower_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., happy, sad,[6247],[12421],17,layer_17,post_decoder_block_output,audio_tokens,-17.84119987487793,-14.09777545928955,-17.919200897216797,-14.292767524719238,-3.743424415588379,-3.6264333724975586,-17.891963958740234,-14.226277351379395,-17.875337600708008,-14.165383338928223,-3.66568660736084,-3.709954261779785,-0.07773780822753906,-0.08352088928222656,-0.08062934875488281,False,False,
