pair_id,actor,statement,repetition,intensity,happy_sample_id,sad_sample_id,condition_id,prompt,happy_verbalizer,sad_verbalizer,happy_token_ids,sad_token_ids,layer_index,layer,patch_site,patch_kind,baseline_happy_happy_score,baseline_happy_sad_score,baseline_sad_happy_score,baseline_sad_sad_score,baseline_happy_margin,baseline_sad_margin,patched_happy_target_happy_score,patched_happy_target_sad_score,patched_sad_target_happy_score,patched_sad_target_sad_score,patched_happy_target_margin,patched_sad_target_margin,happy_effect_toward_sad,sad_effect_toward_happy,counterfactual_effect,happy_direction,sad_direction,error
pair_0043,11,02,02,01,pair_0043_happy,pair_0043_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-33.1743278503418,-40.989501953125,-33.44192886352539,-40.541473388671875,7.815174102783203,7.099544525146484,-33.399776458740234,-40.34626770019531,-33.19475555419922,-41.12022399902344,6.946491241455078,7.925468444824219,0.868682861328125,0.8259239196777344,0.8473033905029297,True,True,
pair_0044,12,01,01,01,pair_0044_happy,pair_0044_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-32.814842224121094,-40.25271224975586,-32.80720901489258,-40.12078857421875,7.437870025634766,7.313579559326172,-32.80143737792969,-40.153263092041016,-32.811119079589844,-40.244606018066406,7.351825714111328,7.4334869384765625,0.0860443115234375,0.11990737915039062,0.10297584533691406,True,True,
pair_0045,12,01,02,01,pair_0045_happy,pair_0045_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-32.80457305908203,-40.240299224853516,-32.94475173950195,-40.5472526550293,7.435726165771484,7.602500915527344,-32.94587707519531,-40.239967346191406,-32.81947708129883,-40.56349182128906,7.294090270996094,7.744014739990234,0.14163589477539062,0.14151382446289062,0.14157485961914062,True,True,
pair_0046,12,02,01,01,pair_0046_happy,pair_0046_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-33.33979034423828,-41.25920867919922,-33.32600402832031,-41.243675231933594,7.9194183349609375,7.917671203613281,-33.306522369384766,-41.60999298095703,-33.351356506347656,-40.87214660644531,8.303470611572266,7.520790100097656,-0.3840522766113281,-0.396881103515625,-0.39046669006347656,False,False,
pair_0047,12,02,02,01,pair_0047_happy,pair_0047_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-33.263919830322266,-41.459903717041016,-33.163185119628906,-41.318023681640625,8.19598388671875,8.154838562011719,-33.20884704589844,-41.568870544433594,-33.19705581665039,-41.202720642089844,8.360023498535156,8.005664825439453,-0.16403961181640625,-0.14917373657226562,-0.15660667419433594,False,False,
pair_0048,13,01,01,01,pair_0048_happy,pair_0048_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-33.161094665527344,-40.57460403442383,-32.884586334228516,-40.688262939453125,7.413509368896484,7.803676605224609,-32.94219970703125,-40.79590606689453,-33.0937614440918,-40.475929260253906,7.853706359863281,7.382167816162109,-0.4401969909667969,-0.4215087890625,-0.43085289001464844,False,False,
pair_0049,13,01,02,01,pair_0049_happy,pair_0049_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-33.05073928833008,-40.37937927246094,-32.907081604003906,-40.77345657348633,7.328639984130859,7.866374969482422,-32.81147766113281,-40.217132568359375,-33.11175537109375,-40.950077056884766,7.4056549072265625,7.838321685791016,-0.07701492309570312,-0.02805328369140625,-0.05253410339355469,False,False,
pair_0050,13,02,01,01,pair_0050_happy,pair_0050_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-33.569244384765625,-41.59336853027344,-33.21152114868164,-40.7224006652832,8.024124145507812,7.5108795166015625,-33.47489929199219,-41.35346221923828,-33.270263671875,-40.92060852050781,7.878562927246094,7.6503448486328125,0.14556121826171875,0.13946533203125,0.14251327514648438,True,True,
pair_0051,13,02,02,01,pair_0051_happy,pair_0051_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-32.982688903808594,-41.45563507080078,-33.107120513916016,-41.08137512207031,8.472946166992188,7.974254608154297,-33.00006103515625,-41.27897644042969,-33.09217071533203,-41.261993408203125,8.278915405273438,8.169822692871094,0.19403076171875,0.19556808471679688,0.19479942321777344,True,True,
pair_0052,14,01,01,01,pair_0052_happy,pair_0052_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-33.06171798706055,-40.564456939697266,-32.65553665161133,-39.96382141113281,7.502738952636719,7.308284759521484,-32.851531982421875,-40.24749755859375,-32.858306884765625,-40.23014831542969,7.395965576171875,7.3718414306640625,0.10677337646484375,0.06355667114257812,0.08516502380371094,True,True,
pair_0053,14,01,02,01,pair_0053_happy,pair_0053_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-32.91709899902344,-40.55295181274414,-32.84587860107422,-40.021785736083984,7.635852813720703,7.175907135009766,-32.97509002685547,-40.31338119506836,-32.79609680175781,-40.265174865722656,7.338291168212891,7.469078063964844,0.2975616455078125,0.2931709289550781,0.2953662872314453,True,True,
pair_0054,14,02,01,01,pair_0054_happy,pair_0054_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-33.21601867675781,-40.89824676513672,-33.51927947998047,-41.67512130737305,7.682228088378906,8.155841827392578,-33.35762023925781,-41.614356994628906,-33.37751388549805,-41.00801467895508,8.256736755371094,7.630500793457031,-0.5745086669921875,-0.5253410339355469,-0.5499248504638672,False,False,
pair_0055,14,02,02,01,pair_0055_happy,pair_0055_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-33.17320251464844,-41.08036804199219,-33.24814987182617,-40.91963577270508,7.90716552734375,7.671485900878906,-33.22453308105469,-40.757904052734375,-33.19927215576172,-41.256500244140625,7.5333709716796875,8.057228088378906,0.3737945556640625,0.3857421875,0.37976837158203125,True,True,
pair_0056,15,01,01,01,pair_0056_happy,pair_0056_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-33.03741455078125,-40.725318908691406,-33.44915008544922,-41.195709228515625,7.687904357910156,7.746559143066406,-33.21588897705078,-40.483116149902344,-33.24183654785156,-41.458030700683594,7.2672271728515625,8.216194152832031,0.42067718505859375,0.469635009765625,0.4451560974121094,True,True,
pair_0057,15,01,02,01,pair_0057_happy,pair_0057_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-32.95622253417969,-40.58873748779297,-33.00595474243164,-40.605865478515625,7.632514953613281,7.599910736083984,-33.09031295776367,-40.58838653564453,-32.867431640625,-40.60381317138672,7.498073577880859,7.736381530761719,0.13444137573242188,0.13647079467773438,0.13545608520507812,True,True,
pair_0058,15,02,01,01,pair_0058_happy,pair_0058_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-33.24750518798828,-40.604522705078125,-33.217918395996094,-41.100120544433594,7.357017517089844,7.8822021484375,-33.123680114746094,-40.642120361328125,-33.34537887573242,-41.01588439941406,7.518440246582031,7.670505523681641,-0.1614227294921875,-0.21169662475585938,-0.18655967712402344,False,False,
pair_0059,15,02,02,01,pair_0059_happy,pair_0059_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-33.364715576171875,-41.49150848388672,-33.11582565307617,-41.85844802856445,8.126792907714844,8.742622375488281,-32.97496795654297,-41.62887954711914,-33.482627868652344,-41.68463897705078,8.653911590576172,8.202011108398438,-0.5271186828613281,-0.5406112670898438,-0.5338649749755859,False,False,
pair_0060,16,01,01,01,pair_0060_happy,pair_0060_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-32.718482971191406,-40.322914123535156,-32.85485076904297,-40.16510772705078,7.60443115234375,7.3102569580078125,-32.7509880065918,-40.409950256347656,-32.81589126586914,-40.07587432861328,7.658962249755859,7.259983062744141,-0.054531097412109375,-0.050273895263671875,-0.052402496337890625,False,False,
pair_0061,16,01,02,01,pair_0061_happy,pair_0061_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-32.90414810180664,-40.371551513671875,-32.85542678833008,-40.74769592285156,7.467403411865234,7.892269134521484,-32.88883590698242,-40.36542510986328,-32.87028121948242,-40.79316711425781,7.476589202880859,7.922885894775391,-0.009185791015625,0.03061676025390625,0.010715484619140625,False,True,
pair_0062,16,02,01,01,pair_0062_happy,pair_0062_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-33.25511932373047,-41.43118667602539,-33.07981491088867,-41.44548416137695,8.176067352294922,8.365669250488281,-33.01395034790039,-41.506649017333984,-33.322200775146484,-41.395721435546875,8.492698669433594,8.07352066040039,-0.3166313171386719,-0.2921485900878906,-0.30438995361328125,False,False,
pair_0063,16,02,02,01,pair_0063_happy,pair_0063_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-33.32183837890625,-41.305660247802734,-33.620216369628906,-40.60352325439453,7.983821868896484,6.983306884765625,-33.50714111328125,-40.899658203125,-33.437965393066406,-40.960243225097656,7.39251708984375,7.52227783203125,0.5913047790527344,0.538970947265625,0.5651378631591797,True,True,
pair_0064,17,01,01,01,pair_0064_happy,pair_0064_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-33.047271728515625,-40.40711212158203,-32.825252532958984,-39.98970031738281,7.359840393066406,7.164447784423828,-32.92561340332031,-40.12237548828125,-32.94150924682617,-40.26935577392578,7.1967620849609375,7.327846527099609,0.16307830810546875,0.16339874267578125,0.163238525390625,True,True,
pair_0065,17,01,02,01,pair_0065_happy,pair_0065_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-32.825347900390625,-40.233551025390625,-33.10691833496094,-40.32878875732422,7.408203125,7.221870422363281,-33.032066345214844,-40.33777618408203,-32.88585662841797,-40.21867370605469,7.3057098388671875,7.332817077636719,0.1024932861328125,0.1109466552734375,0.106719970703125,True,True,
pair_0066,17,02,01,01,pair_0066_happy,pair_0066_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-33.225982666015625,-41.648773193359375,-32.85729217529297,-41.228981018066406,8.42279052734375,8.371688842773438,-32.90456771850586,-41.38409423828125,-33.19353485107422,-41.510353088378906,8.47952651977539,8.316818237304688,-0.056735992431640625,-0.05487060546875,-0.05580329895019531,False,False,
pair_0067,17,02,02,01,pair_0067_happy,pair_0067_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-32.88420104980469,-41.580013275146484,-33.33070755004883,-41.2586669921875,8.695812225341797,7.927959442138672,-33.17423629760742,-41.3502082824707,-33.05245590209961,-41.46271514892578,8.175971984863281,8.410259246826172,0.5198402404785156,0.4822998046875,0.5010700225830078,True,True,
pair_0068,18,01,01,01,pair_0068_happy,pair_0068_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-32.873573303222656,-40.20233917236328,-32.98768615722656,-40.38367462158203,7.328765869140625,7.395988464355469,-32.8328857421875,-40.25192642211914,-33.01968002319336,-40.26108169555664,7.419040679931641,7.241401672363281,-0.09027481079101562,-0.1545867919921875,-0.12243080139160156,False,False,
pair_0069,18,01,02,01,pair_0069_happy,pair_0069_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-33.52810287475586,-40.777305603027344,-32.93345642089844,-40.354618072509766,7.249202728271484,7.421161651611328,-33.04387664794922,-40.967735290527344,-33.376319885253906,-40.19943618774414,7.923858642578125,6.823116302490234,-0.6746559143066406,-0.5980453491210938,-0.6363506317138672,False,False,
pair_0070,18,02,01,01,pair_0070_happy,pair_0070_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-33.22041320800781,-40.528839111328125,-33.094181060791016,-41.21221160888672,7.3084259033203125,8.118030548095703,-33.11914825439453,-41.16960906982422,-33.193572998046875,-40.591827392578125,8.050460815429688,7.39825439453125,-0.742034912109375,-0.7197761535644531,-0.7309055328369141,False,False,
pair_0071,18,02,02,01,pair_0071_happy,pair_0071_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-32.607757568359375,-42.768131256103516,-33.611968994140625,-41.22502899169922,10.16037368774414,7.613059997558594,-34.00426483154297,-42.71840286254883,-32.35319137573242,-41.71553039550781,8.71413803100586,9.36233901977539,1.4462356567382812,1.7492790222167969,1.597757339477539,True,True,
pair_0072,19,01,01,01,pair_0072_happy,pair_0072_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-32.86315155029297,-40.23444747924805,-32.857505798339844,-40.488773345947266,7.371295928955078,7.631267547607422,-32.93767166137695,-40.339839935302734,-32.77040100097656,-40.378719329833984,7.402168273925781,7.608318328857422,-0.030872344970703125,-0.02294921875,-0.026910781860351562,False,False,
pair_0073,19,01,02,01,pair_0073_happy,pair_0073_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-32.68644714355469,-40.35894012451172,-32.995384216308594,-40.74091720581055,7.672492980957031,7.745532989501953,-32.72811508178711,-40.47180938720703,-32.9248046875,-40.621185302734375,7.743694305419922,7.696380615234375,-0.07120132446289062,-0.049152374267578125,-0.060176849365234375,False,False,
pair_0074,19,02,01,01,pair_0074_happy,pair_0074_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-32.990203857421875,-41.2833137512207,-32.0921630859375,-41.11214828491211,8.293109893798828,9.01998519897461,-32.13115692138672,-40.18056869506836,-32.95227813720703,-42.204872131347656,8.04941177368164,9.252593994140625,0.2436981201171875,0.23260879516601562,0.23815345764160156,True,True,
pair_0075,19,02,02,01,pair_0075_happy,pair_0075_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-32.99714660644531,-40.509002685546875,-33.23686981201172,-41.21039962768555,7.5118560791015625,7.973529815673828,-33.087913513183594,-41.211063385009766,-33.15416717529297,-40.585906982421875,8.123149871826172,7.431739807128906,-0.6112937927246094,-0.5417900085449219,-0.5765419006347656,False,False,
pair_0076,20,01,01,01,pair_0076_happy,pair_0076_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-32.93125534057617,-39.985862731933594,-32.917728424072266,-40.04986572265625,7.054607391357422,7.132137298583984,-32.72894287109375,-39.734588623046875,-33.13468933105469,-40.318458557128906,7.005645751953125,7.183769226074219,0.048961639404296875,0.051631927490234375,0.050296783447265625,True,True,
pair_0077,20,01,02,01,pair_0077_happy,pair_0077_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-33.075679779052734,-40.85244369506836,-32.795631408691406,-41.074798583984375,7.776763916015625,8.279167175292969,-32.944923400878906,-40.517642974853516,-32.95316696166992,-41.55419158935547,7.572719573974609,8.601024627685547,0.20404434204101562,0.3218574523925781,0.2629508972167969,True,True,
pair_0078,20,02,01,01,pair_0078_happy,pair_0078_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-33.295528411865234,-40.692630767822266,-33.4690055847168,-42.57328796386719,7.397102355957031,9.10428237915039,-32.80975341796875,-41.09906005859375,-33.86606216430664,-42.63872528076172,8.289306640625,8.772663116455078,-0.8922042846679688,-0.3316192626953125,-0.6119117736816406,False,False,
pair_0079,20,02,02,01,pair_0079_happy,pair_0079_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-33.082611083984375,-41.00581359863281,-33.35601806640625,-40.29431915283203,7.9232025146484375,6.938301086425781,-33.12887954711914,-40.53624725341797,-33.315284729003906,-40.783180236816406,7.407367706298828,7.4678955078125,0.5158348083496094,0.5295944213867188,0.5227146148681641,True,True,
pair_0080,21,01,01,01,pair_0080_happy,pair_0080_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-32.85218811035156,-40.01437759399414,-32.76691818237305,-39.70962142944336,7.162189483642578,6.9427032470703125,-32.637062072753906,-40.53235626220703,-32.99479675292969,-39.225616455078125,7.895294189453125,6.2308197021484375,-0.7331047058105469,-0.711883544921875,-0.7224941253662109,False,False,
pair_0081,21,01,02,01,pair_0081_happy,pair_0081_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-32.643226623535156,-40.15229034423828,-32.66883087158203,-39.679649353027344,7.509063720703125,7.0108184814453125,-32.68680191040039,-40.283905029296875,-32.626976013183594,-39.545902252197266,7.597103118896484,6.918926239013672,-0.08803939819335938,-0.09189224243164062,-0.0899658203125,False,False,
pair_0082,21,02,01,01,pair_0082_happy,pair_0082_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-33.23106002807617,-40.944679260253906,-33.096656799316406,-40.35962677001953,7.713619232177734,7.262969970703125,-33.10332107543945,-40.613800048828125,-33.18909454345703,-40.743446350097656,7.510478973388672,7.554351806640625,0.2031402587890625,0.2913818359375,0.24726104736328125,True,True,
pair_0083,21,02,02,01,pair_0083_happy,pair_0083_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-33.2512321472168,-40.80183029174805,-33.164058685302734,-40.42896270751953,7.55059814453125,7.264904022216797,-33.17549133300781,-40.80693817138672,-33.23919677734375,-40.46266555786133,7.631446838378906,7.223468780517578,-0.08084869384765625,-0.04143524169921875,-0.0611419677734375,False,False,
pair_0084,22,01,01,01,pair_0084_happy,pair_0084_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-32.87738800048828,-40.39521026611328,-32.697532653808594,-40.488182067871094,7.517822265625,7.7906494140625,-32.69285583496094,-40.29384231567383,-32.8796501159668,-40.58026123046875,7.600986480712891,7.700611114501953,-0.08316421508789062,-0.09003829956054688,-0.08660125732421875,False,False,
pair_0085,22,01,02,01,pair_0085_happy,pair_0085_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-32.9325065612793,-40.586273193359375,-32.7760009765625,-40.52599334716797,7.653766632080078,7.749992370605469,-32.65199661254883,-40.7928352355957,-33.038734436035156,-40.35462951660156,8.140838623046875,7.315895080566406,-0.4870719909667969,-0.4340972900390625,-0.4605846405029297,False,False,
pair_0086,22,02,01,01,pair_0086_happy,pair_0086_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-33.23915481567383,-41.107933044433594,-33.42022705078125,-41.151187896728516,7.868778228759766,7.730960845947266,-33.406368255615234,-41.140560150146484,-33.24860763549805,-41.110008239746094,7.73419189453125,7.861400604248047,0.13458633422851562,0.13043975830078125,0.13251304626464844,True,True,
pair_0087,22,02,02,01,pair_0087_happy,pair_0087_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-33.018150329589844,-40.8239631652832,-33.119110107421875,-41.39097595214844,7.805812835693359,8.271865844726562,-33.18302536010742,-41.51702117919922,-32.95673370361328,-40.73756790161133,8.333995819091797,7.780834197998047,-0.5281829833984375,-0.4910316467285156,-0.5096073150634766,False,False,
pair_0088,23,01,01,01,pair_0088_happy,pair_0088_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-32.912872314453125,-40.31639862060547,-32.82685089111328,-40.44801330566406,7.403526306152344,7.621162414550781,-32.76002502441406,-40.48893737792969,-32.96588134765625,-40.300262451171875,7.728912353515625,7.334381103515625,-0.32538604736328125,-0.28678131103515625,-0.30608367919921875,False,False,
pair_0089,23,01,02,01,pair_0089_happy,pair_0089_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-32.942832946777344,-40.55699920654297,-33.03032684326172,-40.54861831665039,7.614166259765625,7.518291473388672,-33.03314971923828,-40.53581237792969,-32.918670654296875,-40.5455322265625,7.502662658691406,7.626861572265625,0.11150360107421875,0.10857009887695312,0.11003684997558594,True,True,
pair_0090,23,02,01,01,pair_0090_happy,pair_0090_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-32.80194091796875,-42.01996612548828,-33.03046798706055,-41.253273010253906,9.218025207519531,8.22280502319336,-33.05145263671875,-42.018470764160156,-32.78252410888672,-41.279029846191406,8.967018127441406,8.496505737304688,0.251007080078125,0.2737007141113281,0.26235389709472656,True,True,
pair_0091,23,02,02,01,pair_0091_happy,pair_0091_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-33.03374099731445,-42.197593688964844,-33.41120147705078,-40.790252685546875,9.16385269165039,7.379051208496094,-33.327518463134766,-41.935306549072266,-33.09657287597656,-41.00627899169922,8.6077880859375,7.909706115722656,0.5560646057128906,0.5306549072265625,0.5433597564697266,True,True,
pair_0092,24,01,01,01,pair_0092_happy,pair_0092_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",15,layer_15,post_decoder_block_output,decision_token,-32.89532470703125,-40.428348541259766,-32.5126838684082,-39.914405822753906,7.533023834228516,7.401721954345703,-32.71807098388672,-39.946712493896484,-32.695457458496094,-40.37602233886719,7.228641510009766,7.680564880371094,0.30438232421875,0.2788429260253906,0.2916126251220703,True,True,
